,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam
395,395,395,395,2009-09-13,2009091307,8,2,4.0,14:11,15,2651.0,0.0,NO,4.0,4.0,1,13,0.0,0.0,DET
396,396,396,396,2009-09-13,2009091307,8,2,,14:06,15,2646.0,5.0,NO,2.0,2.0,0,13,0.0,0.0,DET
397,397,397,397,2009-09-13,2009091307,9,2,,14:06,15,2646.0,0.0,DET,30.0,30.0,0,0,0.0,,NO
398,398,398,398,2009-09-13,2009091307,9,2,1.0,14:01,15,2641.0,5.0,NO,19.0,81.0,10,8,0.0,0.0,NO
399,399,399,399,2009-09-13,2009091307,9,2,2.0,13:22,14,2602.0,39.0,NO,27.0,73.0,2,9,0.0,0.0,NO
400,400,400,400,2009-09-13,2009091307,9,2,3.0,12:40,13,2560.0,42.0,NO,28.0,72.0,1,13,0.0,1.0,NO
401,401,401,401,2009-09-13,2009091307,9,2,1.0,12:00,12,2520.0,40.0,NO,32.0,68.0,10,18,0.0,1.0,NO
402,402,402,402,2009-09-13,2009091307,9,2,1.0,11:39,12,2499.0,21.0,NO,37.0,63.0,5,22,0.0,0.0,NO
403,403,403,403,2009-09-13,2009091307,9,2,2.0,11:14,12,2474.0,25.0,NO,41.0,59.0,1,23,0.0,1.0,NO
404,404,404,404,2009-09-13,2009091307,9,2,1.0,10:38,11,2438.0,36.0,NO,42.0,58.0,10,23,0.0,1.0,NO
405,405,405,405,2009-09-13,2009091307,10,2,1.0,10:23,11,2423.0,15.0,DET,24.0,76.0,10,6,0.0,0.0,DET
406,406,406,406,2009-09-13,2009091307,10,2,2.0,09:48,10,2388.0,35.0,DET,30.0,70.0,4,6,0.0,0.0,DET
407,407,407,407,2009-09-13,2009091307,10,2,3.0,09:42,10,2382.0,6.0,DET,30.0,70.0,4,6,0.0,0.0,DET
408,408,408,408,2009-09-13,2009091307,10,2,4.0,09:03,10,2343.0,39.0,DET,30.0,70.0,4,6,0.0,1.0,DET
409,409,409,409,2009-09-13,2009091307,11,2,1.0,08:49,9,2329.0,14.0,NO,35.0,65.0,10,13,0.0,1.0,NO
410,410,410,410,2009-09-13,2009091307,11,2,1.0,08:17,9,2297.0,32.0,NO,48.0,52.0,10,13,0.0,0.0,NO
411,411,411,411,2009-09-13,2009091307,11,2,2.0,08:13,9,2293.0,4.0,NO,48.0,52.0,10,36,0.0,0.0,NO
412,412,412,412,2009-09-13,2009091307,11,2,3.0,07:36,8,2256.0,37.0,DET,43.0,43.0,1,36,0.0,1.0,NO
413,413,413,413,2009-09-13,2009091307,11,2,1.0,07:03,8,2223.0,33.0,DET,29.0,29.0,10,38,0.0,0.0,NO
414,414,414,414,2009-09-13,2009091307,11,2,2.0,06:31,7,2191.0,32.0,DET,27.0,27.0,8,42,0.0,0.0,NO
415,415,415,415,2009-09-13,2009091307,11,2,3.0,05:48,6,2148.0,43.0,DET,23.0,23.0,4,55,0.0,1.0,NO
416,416,416,416,2009-09-13,2009091307,11,2,1.0,05:06,6,2106.0,42.0,DET,10.0,10.0,10,62,1.0,0.0,NO
417,417,417,417,2009-09-13,2009091307,11,2,2.0,04:25,5,2065.0,41.0,DET,3.0,3.0,3,64,1.0,0.0,NO
418,418,418,418,2009-09-13,2009091307,11,2,,03:49,4,2029.0,36.0,DET,3.0,3.0,0,64,0.0,0.0,
419,419,419,419,2009-09-13,2009091307,11,2,3.0,03:49,4,2029.0,0.0,DET,1.0,1.0,1,65,1.0,0.0,NO
420,420,420,420,2009-09-13,2009091307,11,2,,03:45,4,2025.0,4.0,DET,2.0,2.0,0,65,0.0,0.0,NO
421,421,421,421,2009-09-13,2009091307,12,2,,03:45,4,2025.0,0.0,NO,45.0,45.0,0,0,0.0,,DET
422,422,422,422,2009-09-13,2009091307,12,2,1.0,03:45,4,2025.0,0.0,DET,20.0,80.0,10,8,0.0,0.0,DET
423,423,423,423,2009-09-13,2009091307,12,2,2.0,03:13,4,1993.0,32.0,DET,28.0,72.0,2,11,0.0,1.0,DET
424,424,424,424,2009-09-13,2009091307,12,2,1.0,02:43,3,1963.0,30.0,DET,31.0,69.0,10,4,0.0,0.0,DET
425,425,425,425,2009-09-13,2009091307,12,2,,02:36,3,1956.0,7.0,DET,31.0,31.0,0,4,0.0,0.0,
426,426,426,426,2009-09-13,2009091307,12,2,2.0,02:36,3,1956.0,0.0,DET,24.0,76.0,17,4,0.0,0.0,DET
427,427,427,427,2009-09-13,2009091307,12,2,3.0,02:32,3,1952.0,4.0,DET,24.0,76.0,17,4,0.0,0.0,DET
428,428,428,428,2009-09-13,2009091307,12,2,4.0,02:28,3,1948.0,4.0,DET,24.0,76.0,17,4,0.0,1.0,DET
429,429,429,429,2009-09-13,2009091307,13,2,1.0,02:21,3,1941.0,7.0,NO,41.0,59.0,10,20,0.0,0.0,NO
430,430,430,430,2009-09-13,2009091307,13,2,,02:00,2,1920.0,21.0,NO,41.0,41.0,0,20,0.0,,
431,431,431,431,2009-09-13,2009091307,13,2,1.0,02:00,2,1920.0,0.0,DET,39.0,39.0,10,26,0.0,0.0,NO
432,432,432,432,2009-09-13,2009091307,13,2,2.0,01:39,2,1899.0,21.0,DET,33.0,33.0,4,44,0.0,1.0,NO
433,433,433,433,2009-09-13,2009091307,13,2,1.0,01:17,2,1877.0,22.0,DET,15.0,15.0,10,59,0.0,0.0,NO
434,434,434,434,2009-09-13,2009091307,13,2,,01:10,2,1870.0,7.0,DET,2.0,2.0,0,59,0.0,0.0,NO
435,435,435,435,2009-09-13,2009091307,14,2,,01:10,2,1870.0,0.0,NO,30.0,30.0,0,6,0.0,0.0,DET
436,436,436,436,2009-09-13,2009091307,14,2,,01:03,2,1863.0,7.0,NO,30.0,30.0,0,0,0.0,0.0,
437,437,437,437,2009-09-13,2009091307,14,2,,01:11,2,1871.0,8.0,NO,30.0,30.0,0,0,0.0,0.0,DET
438,438,438,438,2009-09-13,2009091307,14,2,,01:03,2,1863.0,8.0,NO,30.0,30.0,0,0,0.0,,
439,439,439,439,2009-09-13,2009091307,14,2,1.0,01:03,2,1863.0,0.0,DET,36.0,64.0,10,6,0.0,0.0,DET
440,440,440,440,2009-09-13,2009091307,14,2,2.0,00:59,1,1859.0,4.0,DET,36.0,64.0,10,6,0.0,0.0,DET
441,441,441,441,2009-09-13,2009091307,14,2,3.0,00:54,1,1854.0,5.0,DET,41.0,59.0,5,6,0.0,0.0,DET
442,442,442,442,2009-09-13,2009091307,14,2,4.0,00:50,1,1850.0,4.0,DET,42.0,58.0,5,6,0.0,1.0,DET
443,443,443,443,2009-09-13,2009091307,15,2,1.0,00:39,1,1839.0,11.0,NO,15.0,15.0,10,-5,0.0,1.0,DET
444,444,444,444,2009-09-13,2009091307,15,2,1.0,00:39,1,1839.0,0.0,NO,20.0,20.0,15,-5,0.0,1.0,DET
445,445,445,445,2009-09-13,2009091307,16,2,1.0,00:27,1,1827.0,12.0,DET,30.0,30.0,10,14,0.0,0.0,NO
446,446,446,446,2009-09-13,2009091307,16,2,2.0,00:21,1,1821.0,6.0,DET,30.0,30.0,10,14,0.0,1.0,NO
447,447,447,447,2009-09-13,2009091307,16,2,1.0,00:16,1,1816.0,5.0,DET,15.0,15.0,10,14,0.0,0.0,NO
448,448,448,448,2009-09-13,2009091307,16,2,2.0,00:11,1,1811.0,5.0,DET,15.0,15.0,10,14,0.0,0.0,NO
449,449,449,449,2009-09-13,2009091307,16,2,,00:07,1,1807.0,4.0,DET,15.0,15.0,0,14,0.0,0.0,
450,450,450,450,2009-09-13,2009091307,16,2,3.0,00:07,1,1807.0,0.0,DET,16.0,16.0,11,14,0.0,1.0,NO
451,451,451,451,2009-09-13,2009091307,17,2,1.0,00:01,1,1801.0,6.0,DET,16.0,84.0,10,-1,0.0,0.0,DET
452,452,452,452,2009-09-13,2009091307,17,2,,00:00,0,1800.0,1.0,DET,16.0,16.0,0,-1,0.0,0.0,
453,453,453,453,2009-09-13,2009091307,18,3,,15:00,15,1800.0,0.0,NO,30.0,30.0,0,0,0.0,,DET
454,454,454,454,2009-09-13,2009091307,18,3,1.0,14:51,15,1791.0,9.0,DET,29.0,71.0,10,4,0.0,0.0,DET
455,455,455,455,2009-09-13,2009091307,18,3,2.0,14:16,15,1756.0,35.0,DET,33.0,67.0,6,4,0.0,0.0,DET
456,456,456,456,2009-09-13,2009091307,18,3,3.0,14:11,15,1751.0,5.0,DET,33.0,67.0,6,68,0.0,1.0,DET
457,457,457,457,2009-09-13,2009091307,18,3,1.0,13:35,14,1715.0,36.0,NO,3.0,3.0,3,69,1.0,0.0,DET
458,458,458,458,2009-09-13,2009091307,18,3,2.0,12:56,13,1676.0,39.0,NO,2.0,2.0,2,69,1.0,0.0,DET
459,459,459,459,2009-09-13,2009091307,18,3,3.0,12:14,13,1634.0,42.0,NO,2.0,2.0,2,71,1.0,1.0,DET
460,460,460,460,2009-09-13,2009091307,18,3,1.0,12:11,13,1631.0,3.0,NO,1.0,1.0,1,71,1.0,1.0,DET
461,461,461,461,2009-09-13,2009091307,18,3,1.0,11:50,12,1610.0,21.0,NO,1.0,1.0,1,71,1.0,0.0,DET
462,462,462,462,2009-09-13,2009091307,18,3,,11:47,12,1607.0,3.0,NO,2.0,2.0,0,71,0.0,0.0,DET
463,463,463,463,2009-09-13,2009091307,19,3,,11:47,12,1607.0,0.0,DET,30.0,30.0,0,0,0.0,,NO
464,464,464,464,2009-09-13,2009091307,19,3,1.0,11:42,12,1602.0,5.0,NO,16.0,84.0,10,11,0.0,1.0,NO
465,465,465,465,2009-09-13,2009091307,19,3,1.0,11:00,11,1560.0,42.0,NO,27.0,73.0,10,12,0.0,0.0,NO
466,466,466,466,2009-09-13,2009091307,19,3,2.0,10:25,11,1525.0,35.0,NO,28.0,72.0,9,20,0.0,0.0,NO
467,467,467,467,2009-09-13,2009091307,19,3,3.0,09:48,10,1488.0,37.0,NO,36.0,64.0,1,42,0.0,1.0,NO
468,468,468,468,2009-09-13,2009091307,19,3,1.0,09:06,10,1446.0,42.0,DET,42.0,42.0,10,48,0.0,0.0,NO
469,469,469,469,2009-09-13,2009091307,19,3,2.0,08:24,9,1404.0,42.0,DET,36.0,36.0,4,56,0.0,1.0,NO
470,470,470,470,2009-09-13,2009091307,19,3,1.0,07:43,8,1363.0,41.0,DET,28.0,28.0,10,57,0.0,0.0,NO
471,471,471,471,2009-09-13,2009091307,19,3,2.0,07:07,8,1327.0,36.0,DET,27.0,27.0,9,52,0.0,0.0,NO
472,472,472,472,2009-09-13,2009091307,19,3,2.0,06:51,7,1311.0,16.0,DET,32.0,32.0,14,64,0.0,0.0,NO
473,473,473,473,2009-09-13,2009091307,19,3,3.0,06:20,7,1280.0,31.0,DET,20.0,20.0,2,64,0.0,0.0,NO
474,474,474,474,2009-09-13,2009091307,19,3,4.0,06:15,7,1275.0,5.0,DET,20.0,20.0,2,64,0.0,0.0,NO
475,475,475,475,2009-09-13,2009091307,20,3,,06:11,7,1271.0,4.0,NO,30.0,30.0,0,0,0.0,,DET
476,476,476,476,2009-09-13,2009091307,20,3,1.0,05:55,6,1255.0,16.0,NO,12.0,12.0,10,0,0.0,0.0,DET
477,477,477,477,2009-09-13,2009091307,20,3,2.0,05:16,6,1216.0,39.0,NO,12.0,12.0,10,11,0.0,1.0,DET
478,478,478,478,2009-09-13,2009091307,20,3,1.0,04:31,5,1171.0,45.0,NO,1.0,1.0,1,11,1.0,0.0,DET
479,479,479,479,2009-09-13,2009091307,20,3,2.0,03:54,4,1134.0,37.0,NO,1.0,1.0,1,6,1.0,0.0,DET
480,480,480,480,2009-09-13,2009091307,20,3,2.0,03:37,4,1117.0,17.0,NO,6.0,6.0,6,6,1.0,0.0,DET
481,481,481,481,2009-09-13,2009091307,20,3,3.0,03:30,4,1110.0,7.0,NO,6.0,6.0,6,6,1.0,0.0,DET
482,482,482,482,2009-09-13,2009091307,20,3,4.0,03:26,4,1106.0,4.0,NO,6.0,6.0,6,6,1.0,0.0,DET
483,483,483,483,2009-09-13,2009091307,21,3,,03:22,4,1102.0,4.0,DET,30.0,30.0,0,0,0.0,,NO
484,484,484,484,2009-09-13,2009091307,21,3,1.0,03:11,4,1091.0,11.0,NO,42.0,58.0,10,58,0.0,0.0,NO
485,485,485,485,2009-09-13,2009091307,21,3,,03:03,4,1083.0,8.0,DET,2.0,2.0,0,58,0.0,0.0,NO
486,486,486,486,2009-09-13,2009091307,22,3,,03:03,4,1083.0,0.0,NO,30.0,30.0,0,0,0.0,,DET
487,487,487,487,2009-09-13,2009091307,22,3,1.0,02:57,3,1077.0,6.0,DET,16.0,84.0,10,19,0.0,1.0,DET
488,488,488,488,2009-09-13,2009091307,22,3,1.0,02:19,3,1039.0,38.0,DET,35.0,65.0,10,19,0.0,0.0,DET
489,489,489,489,2009-09-13,2009091307,22,3,2.0,01:55,2,1015.0,24.0,DET,35.0,65.0,10,30,0.0,0.0,DET
490,490,490,490,2009-09-13,2009091307,22,3,3.0,01:52,2,1012.0,3.0,DET,35.0,65.0,10,19,0.0,1.0,DET
491,491,491,491,2009-09-13,2009091307,23,3,1.0,01:43,2,1003.0,9.0,DET,30.0,30.0,10,-2,0.0,0.0,NO
492,492,492,492,2009-09-13,2009091307,24,3,,01:29,2,989.0,14.0,DET,30.0,30.0,0,0,0.0,,NO
493,493,493,493,2009-09-13,2009091307,24,3,1.0,01:29,2,989.0,0.0,NO,22.0,78.0,10,78,0.0,0.0,NO
494,494,494,494,2009-09-13,2009091307,24,3,2.0,00:42,1,942.0,47.0,NO,30.0,70.0,2,9,0.0,0.0,NO
495,495,495,495,2009-09-13,2009091307,24,3,,00:00,0,900.0,42.0,NO,30.0,30.0,0,9,0.0,0.0,
496,496,496,496,2009-09-13,2009091307,24,4,3.0,15:00,15,900.0,0.0,NO,31.0,69.0,1,18,0.0,1.0,NO
497,497,497,497,2009-09-13,2009091307,24,4,1.0,14:26,15,866.0,34.0,NO,40.0,60.0,10,32,0.0,1.0,NO
498,498,498,498,2009-09-13,2009091307,24,4,1.0,13:44,14,824.0,42.0,DET,46.0,46.0,10,38,0.0,0.0,NO
499,499,499,499,2009-09-13,2009091307,24,4,2.0,13:08,14,788.0,36.0,DET,40.0,40.0,4,47,0.0,1.0,NO
500,500,500,500,2009-09-13,2009091307,24,4,1.0,12:28,13,748.0,40.0,DET,31.0,31.0,10,47,0.0,0.0,NO
501,501,501,501,2009-09-13,2009091307,24,4,2.0,11:49,12,709.0,39.0,DET,31.0,31.0,10,48,0.0,0.0,NO
502,502,502,502,2009-09-13,2009091307,24,4,3.0,11:06,12,666.0,43.0,DET,30.0,30.0,9,63,0.0,1.0,NO
503,503,503,503,2009-09-13,2009091307,24,4,1.0,10:20,11,620.0,46.0,DET,15.0,15.0,10,72,0.0,1.0,NO
504,504,504,504,2009-09-13,2009091307,24,4,1.0,09:54,10,594.0,26.0,DET,6.0,6.0,6,75,1.0,0.0,NO
505,505,505,505,2009-09-13,2009091307,24,4,2.0,09:12,10,552.0,42.0,DET,3.0,3.0,3,65,1.0,0.0,NO
506,506,506,506,2009-09-13,2009091307,24,4,2.0,08:44,9,524.0,28.0,DET,13.0,13.0,13,65,1.0,0.0,NO
507,507,507,507,2009-09-13,2009091307,24,4,3.0,08:38,9,518.0,6.0,DET,13.0,13.0,13,78,1.0,0.0,NO
508,508,508,508,2009-09-13,2009091307,24,4,,08:29,9,509.0,9.0,DET,2.0,2.0,0,78,0.0,0.0,NO
509,509,509,509,2009-09-13,2009091307,25,4,,08:29,9,509.0,0.0,NO,30.0,30.0,0,0,0.0,,DET
510,510,510,510,2009-09-13,2009091307,25,4,1.0,08:24,9,504.0,5.0,DET,17.0,83.0,10,33,0.0,0.0,DET
511,511,511,511,2009-09-13,2009091307,25,4,2.0,07:50,8,470.0,34.0,DET,26.0,74.0,1,10,0.0,1.0,DET
512,512,512,512,2009-09-13,2009091307,25,4,1.0,07:14,8,434.0,36.0,DET,27.0,73.0,10,10,0.0,0.0,DET
513,513,513,513,2009-09-13,2009091307,25,4,2.0,07:09,8,429.0,5.0,DET,27.0,73.0,10,10,0.0,0.0,DET
514,514,514,514,2009-09-13,2009091307,25,4,3.0,07:05,8,425.0,4.0,DET,27.0,73.0,10,19,0.0,0.0,DET
515,515,515,515,2009-09-13,2009091307,25,4,,06:18,7,378.0,47.0,DET,27.0,27.0,0,19,0.0,0.0,
516,516,516,516,2009-09-13,2009091307,25,4,4.0,06:18,7,378.0,0.0,DET,36.0,64.0,1,33,0.0,1.0,DET
517,517,517,517,2009-09-13,2009091307,25,4,1.0,05:54,6,354.0,24.0,MID,50.0,50.0,10,40,0.0,0.0,DET
518,518,518,518,2009-09-13,2009091307,25,4,2.0,05:23,6,323.0,31.0,NO,43.0,43.0,3,40,0.0,0.0,DET
519,519,519,519,2009-09-13,2009091307,25,4,3.0,05:18,6,318.0,5.0,NO,43.0,43.0,3,47,0.0,1.0,DET
520,520,520,520,2009-09-13,2009091307,25,4,1.0,05:02,6,302.0,16.0,NO,36.0,36.0,10,47,0.0,1.0,DET
521,521,521,521,2009-09-13,2009091307,26,4,1.0,04:48,5,288.0,14.0,DET,44.0,44.0,10,1,0.0,0.0,NO
522,522,522,522,2009-09-13,2009091307,26,4,2.0,04:11,5,251.0,37.0,DET,43.0,43.0,9,16,0.0,1.0,NO
523,523,523,523,2009-09-13,2009091307,26,4,1.0,03:30,4,210.0,41.0,DET,28.0,28.0,10,21,0.0,0.0,NO
524,524,524,524,2009-09-13,2009091307,26,4,2.0,02:46,3,166.0,44.0,DET,23.0,23.0,5,30,0.0,1.0,NO
525,525,525,525,2009-09-13,2009091307,26,4,1.0,02:03,3,123.0,43.0,DET,14.0,14.0,10,40,0.0,0.0,NO
526,526,526,526,2009-09-13,2009091307,26,4,,01:55,2,115.0,8.0,DET,14.0,14.0,0,40,0.0,,
527,527,527,527,2009-09-13,2009091307,26,4,1.0,01:55,2,115.0,0.0,DET,4.0,4.0,4,32,1.0,1.0,NO
528,528,528,528,2009-09-13,2009091307,26,4,1.0,01:50,2,110.0,5.0,DET,14.0,14.0,14,32,1.0,0.0,NO
529,529,529,529,2009-09-13,2009091307,26,4,2.0,01:03,2,63.0,47.0,DET,12.0,12.0,12,30,1.0,0.0,NO
530,530,530,530,2009-09-13,2009091307,26,4,3.0,00:21,1,21.0,42.0,DET,14.0,14.0,14,30,1.0,0.0,NO
531,531,531,531,2009-09-13,2009091307,26,4,,00:00,0,0.0,21.0,DET,14.0,14.0,0,30,0.0,0.0,NO
532,532,532,532,2009-09-13,2009091308,1,1,,15:00,15,3600.0,0.0,TB,30.0,30.0,0,0,0.0,,DAL
533,533,533,533,2009-09-13,2009091308,1,1,1.0,14:52,15,3592.0,8.0,DAL,36.0,64.0,10,-1,0.0,0.0,DAL
534,534,534,534,2009-09-13,2009091308,1,1,2.0,14:21,15,3561.0,31.0,DAL,35.0,65.0,11,6,0.0,0.0,DAL
535,535,535,535,2009-09-13,2009091308,1,1,3.0,13:36,14,3516.0,45.0,DAL,42.0,58.0,4,13,0.0,1.0,DAL
536,536,536,536,2009-09-13,2009091308,1,1,1.0,12:52,13,3472.0,44.0,DAL,49.0,51.0,10,26,0.0,1.0,DAL
537,537,537,537,2009-09-13,2009091308,1,1,1.0,12:17,13,3437.0,35.0,TB,38.0,38.0,10,38,0.0,1.0,DAL
538,538,538,538,2009-09-13,2009091308,1,1,1.0,11:49,12,3409.0,28.0,TB,26.0,26.0,10,29,0.0,0.0,DAL
539,539,539,539,2009-09-13,2009091308,1,1,2.0,11:10,12,3370.0,39.0,TB,35.0,35.0,19,31,0.0,0.0,DAL
540,540,540,540,2009-09-13,2009091308,1,1,,10:22,11,3322.0,48.0,TB,35.0,35.0,0,31,0.0,0.0,
541,541,541,541,2009-09-13,2009091308,1,1,3.0,10:22,11,3322.0,0.0,TB,33.0,33.0,17,31,0.0,0.0,DAL
542,542,542,542,2009-09-13,2009091308,1,1,4.0,09:42,10,3282.0,40.0,TB,33.0,33.0,17,31,0.0,0.0,DAL
543,543,543,543,2009-09-13,2009091308,2,1,,09:35,10,3275.0,7.0,DAL,30.0,30.0,0,0,0.0,,TB
544,544,544,544,2009-09-13,2009091308,2,1,1.0,09:35,10,3275.0,0.0,TB,20.0,80.0,10,2,0.0,0.0,TB
545,545,545,545,2009-09-13,2009091308,2,1,2.0,09:01,10,3241.0,34.0,TB,22.0,78.0,8,13,0.0,1.0,TB
546,546,546,546,2009-09-13,2009091308,2,1,1.0,08:16,9,3196.0,45.0,TB,33.0,67.0,10,32,0.0,1.0,TB
547,547,547,547,2009-09-13,2009091308,2,1,1.0,07:40,8,3160.0,36.0,DAL,48.0,48.0,10,46,0.0,1.0,TB
548,548,548,548,2009-09-13,2009091308,2,1,1.0,07:02,8,3122.0,38.0,DAL,34.0,34.0,10,60,0.0,1.0,TB
549,549,549,549,2009-09-13,2009091308,2,1,1.0,06:24,7,3084.0,38.0,DAL,20.0,20.0,10,55,0.0,1.0,TB
550,550,550,550,2009-09-13,2009091308,2,1,1.0,05:48,6,3048.0,36.0,DAL,25.0,25.0,15,59,0.0,0.0,TB
551,551,551,551,2009-09-13,2009091308,2,1,2.0,05:24,6,3024.0,24.0,DAL,21.0,21.0,11,60,0.0,0.0,TB
552,552,552,552,2009-09-13,2009091308,2,1,3.0,04:46,5,2986.0,38.0,DAL,20.0,20.0,10,60,0.0,0.0,TB
553,553,553,553,2009-09-13,2009091308,2,1,4.0,04:39,5,2979.0,7.0,DAL,20.0,20.0,10,60,0.0,1.0,TB
554,554,554,554,2009-09-13,2009091308,3,1,1.0,04:27,5,2967.0,12.0,TB,48.0,48.0,10,19,0.0,1.0,DAL
555,555,555,555,2009-09-13,2009091308,3,1,1.0,03:57,4,2937.0,30.0,TB,29.0,29.0,10,22,0.0,0.0,DAL
556,556,556,556,2009-09-13,2009091308,3,1,2.0,03:18,4,2898.0,39.0,TB,26.0,26.0,7,40,0.0,1.0,DAL
557,557,557,557,2009-09-13,2009091308,3,1,1.0,02:51,3,2871.0,27.0,TB,8.0,8.0,8,41,1.0,0.0,DAL
558,558,558,558,2009-09-13,2009091308,3,1,2.0,02:16,3,2836.0,35.0,TB,7.0,7.0,7,44,1.0,0.0,DAL
559,559,559,559,2009-09-13,2009091308,3,1,3.0,01:34,2,2794.0,42.0,TB,4.0,4.0,4,44,1.0,0.0,DAL
560,560,560,560,2009-09-13,2009091308,3,1,4.0,01:27,2,2787.0,7.0,TB,4.0,4.0,4,44,1.0,0.0,DAL
561,561,561,561,2009-09-13,2009091308,4,1,,01:22,2,2782.0,5.0,DAL,30.0,30.0,0,0,0.0,,TB
562,562,562,562,2009-09-13,2009091308,4,1,1.0,01:14,2,2774.0,8.0,TB,22.0,78.0,10,7,0.0,0.0,TB
563,563,563,563,2009-09-13,2009091308,4,1,2.0,00:42,1,2742.0,32.0,TB,29.0,71.0,3,13,0.0,0.0,TB
564,564,564,564,2009-09-13,2009091308,4,1,,00:00,0,2700.0,42.0,TB,29.0,29.0,0,13,0.0,,
565,565,565,565,2009-09-13,2009091308,4,2,1.0,15:00,15,2700.0,0.0,TB,35.0,65.0,10,27,0.0,1.0,TB
566,566,566,566,2009-09-13,2009091308,4,2,1.0,14:18,15,2658.0,42.0,TB,49.0,51.0,10,36,0.0,0.0,TB
567,567,567,567,2009-09-13,2009091308,4,2,2.0,13:41,14,2621.0,37.0,DAL,42.0,42.0,1,36,0.0,0.0,TB
568,568,568,568,2009-09-13,2009091308,4,2,3.0,13:05,14,2585.0,36.0,DAL,42.0,42.0,1,38,0.0,0.0,TB
569,569,569,569,2009-09-13,2009091308,4,2,,13:05,14,2585.0,0.0,DAL,42.0,42.0,0,38,0.0,,
570,570,570,570,2009-09-13,2009091308,4,2,1.0,12:25,13,2545.0,40.0,DAL,40.0,40.0,10,38,0.0,0.0,TB
571,571,571,571,2009-09-13,2009091308,4,2,2.0,12:18,13,2538.0,7.0,DAL,40.0,40.0,10,73,0.0,1.0,TB
572,572,572,572,2009-09-13,2009091308,4,2,1.0,11:45,12,2505.0,33.0,DAL,5.0,5.0,5,77,1.0,0.0,TB
573,573,573,573,2009-09-13,2009091308,4,2,2.0,11:05,12,2465.0,40.0,DAL,1.0,1.0,1,77,1.0,0.0,TB
574,574,574,574,2009-09-13,2009091308,4,2,3.0,10:26,11,2426.0,39.0,DAL,1.0,1.0,1,78,1.0,0.0,TB
575,575,575,575,2009-09-13,2009091308,4,2,,10:19,11,2419.0,7.0,DAL,2.0,2.0,0,78,0.0,0.0,TB
576,576,576,576,2009-09-13,2009091308,5,2,,10:19,11,2419.0,0.0,TB,30.0,30.0,0,0,0.0,,DAL
577,577,577,577,2009-09-13,2009091308,5,2,1.0,10:12,11,2412.0,7.0,DAL,17.0,83.0,10,23,0.0,1.0,DAL
578,578,578,578,2009-09-13,2009091308,5,2,1.0,09:48,10,2388.0,24.0,DAL,40.0,60.0,10,26,0.0,0.0,DAL
579,579,579,579,2009-09-13,2009091308,5,2,2.0,09:08,10,2348.0,40.0,DAL,43.0,57.0,7,26,0.0,0.0,DAL
580,580,580,580,2009-09-13,2009091308,5,2,3.0,09:00,9,2340.0,8.0,DAL,43.0,57.0,7,26,0.0,0.0,DAL
581,581,581,581,2009-09-13,2009091308,5,2,4.0,08:52,9,2332.0,8.0,DAL,43.0,57.0,7,26,0.0,1.0,DAL
582,582,582,582,2009-09-13,2009091308,6,2,1.0,08:42,9,2322.0,10.0,TB,20.0,80.0,10,30,0.0,1.0,TB
583,583,583,583,2009-09-13,2009091308,6,2,1.0,08:09,9,2289.0,33.0,MID,50.0,50.0,10,32,0.0,0.0,TB
584,584,584,584,2009-09-13,2009091308,6,2,2.0,07:34,8,2254.0,35.0,DAL,48.0,48.0,8,34,0.0,0.0,TB
585,585,585,585,2009-09-13,2009091308,6,2,3.0,06:50,7,2210.0,44.0,DAL,46.0,46.0,6,34,0.0,0.0,TB
586,586,586,586,2009-09-13,2009091308,6,2,4.0,06:43,7,2203.0,7.0,DAL,46.0,46.0,6,34,0.0,1.0,TB
587,587,587,587,2009-09-13,2009091308,7,2,1.0,06:33,7,2193.0,10.0,DAL,10.0,90.0,10,3,0.0,0.0,DAL
588,588,588,588,2009-09-13,2009091308,7,2,2.0,05:47,6,2147.0,46.0,DAL,13.0,87.0,7,3,0.0,0.0,DAL
589,589,589,589,2009-09-13,2009091308,7,2,3.0,05:37,6,2137.0,10.0,DAL,13.0,87.0,7,8,0.0,0.0,DAL
590,590,590,590,2009-09-13,2009091308,7,2,4.0,05:15,6,2115.0,22.0,DAL,18.0,82.0,2,13,0.0,1.0,DAL
591,591,591,591,2009-09-13,2009091308,7,2,1.0,05:06,6,2106.0,9.0,DAL,23.0,77.0,10,15,0.0,0.0,DAL
592,592,592,592,2009-09-13,2009091308,7,2,2.0,04:25,5,2065.0,41.0,DAL,25.0,75.0,8,15,0.0,0.0,DAL
593,593,593,593,2009-09-13,2009091308,7,2,3.0,04:20,5,2060.0,5.0,DAL,25.0,75.0,8,35,0.0,1.0,DAL
594,594,594,594,2009-09-13,2009091308,7,2,1.0,03:33,4,2013.0,47.0,DAL,45.0,55.0,10,35,0.0,0.0,DAL
595,595,595,595,2009-09-13,2009091308,7,2,2.0,03:26,4,2006.0,7.0,DAL,45.0,55.0,10,25,0.0,0.0,DAL
596,596,596,596,2009-09-13,2009091308,7,2,2.0,02:57,3,1977.0,29.0,DAL,35.0,65.0,20,25,0.0,0.0,DAL
597,597,597,597,2009-09-13,2009091308,7,2,,02:50,3,1970.0,7.0,DAL,35.0,35.0,0,25,0.0,0.0,
